output,species,iteration,value
y_hat_test,Sulfate,0,202.72430419921875
y_hat_test,Sulfate,0,173.0199737548828
y_hat_test,Sulfate,0,157.30213928222656
y_hat_test,Sulfate,0,205.36764526367188
y_hat_test,Sulfate,0,223.07725524902344
y_hat_test,Sulfate,0,184.66079711914062
y_hat_test,Sulfate,0,181.6113739013672
y_hat_test,Sulfate,0,203.18211364746094
y_hat_test,Sulfate,0,193.9930877685547
y_hat_test,Sulfate,0,193.7524871826172
y_hat_test,Sulfate,0,153.78526306152344
y_hat_test,Sulfate,0,182.58966064453125
y_hat_test,Sulfate,0,178.11904907226562
y_hat_test,Sulfate,0,172.67774963378906
y_hat_test,Sulfate,0,176.39028930664062
y_hat_train,Sulfate,0,169.25869750976562
y_hat_train,Sulfate,0,181.74864196777344
y_hat_train,Sulfate,0,179.95135498046875
y_hat_train,Sulfate,0,202.3655242919922
y_hat_train,Sulfate,0,182.52610778808594
y_hat_train,Sulfate,0,255.8658447265625
y_hat_train,Sulfate,0,184.36740112304688
y_hat_train,Sulfate,0,176.9857940673828
y_hat_train,Sulfate,0,201.04550170898438
y_hat_train,Sulfate,0,172.3739776611328
y_hat_train,Sulfate,0,209.9934539794922
y_hat_train,Sulfate,0,171.38677978515625
y_hat_train,Sulfate,0,164.68359375
y_hat_train,Sulfate,0,237.38449096679688
y_hat_train,Sulfate,0,169.28189086914062
y_hat_train,Sulfate,0,135.01255798339844
y_hat_train,Sulfate,0,139.4242706298828
y_hat_train,Sulfate,0,149.0909881591797
y_hat_train,Sulfate,0,158.27352905273438
y_hat_train,Sulfate,0,199.2191162109375
y_hat_train,Sulfate,0,225.22378540039062
y_hat_train,Sulfate,0,257.56884765625
y_hat_train,Sulfate,0,225.86001586914062
y_hat_train,Sulfate,0,171.00466918945312
y_hat_train,Sulfate,0,138.8347930908203
y_hat_train,Sulfate,0,157.5140838623047
y_hat_train,Sulfate,0,160.62582397460938
y_hat_train,Sulfate,0,161.25381469726562
y_hat_train,Sulfate,0,219.01612854003906
y_hat_train,Sulfate,0,206.6087188720703
y_hat_train,Sulfate,0,174.13128662109375
y_hat_train,Sulfate,0,164.8773956298828
y_hat_train,Sulfate,0,169.50978088378906
y_hat_train,Sulfate,0,238.085205078125
y_hat_train,Sulfate,0,220.3140869140625
y_true_train,Sulfate,0,169.24
y_true_train,Sulfate,0,181.74
y_true_train,Sulfate,0,179.97
y_true_train,Sulfate,0,202.44
y_true_train,Sulfate,0,182.57
y_true_train,Sulfate,0,255.92
y_true_train,Sulfate,0,184.43
y_true_train,Sulfate,0,177.03
y_true_train,Sulfate,0,201.03
y_true_train,Sulfate,0,172.41
y_true_train,Sulfate,0,209.96
y_true_train,Sulfate,0,171.43
y_true_train,Sulfate,0,164.53
y_true_train,Sulfate,0,237.4
y_true_train,Sulfate,0,169.3
y_true_train,Sulfate,0,134.94
y_true_train,Sulfate,0,139.31
y_true_train,Sulfate,0,149.14
y_true_train,Sulfate,0,158.25
y_true_train,Sulfate,0,199.26
y_true_train,Sulfate,0,225.27
y_true_train,Sulfate,0,257.75
y_true_train,Sulfate,0,225.9
y_true_train,Sulfate,0,171.01
y_true_train,Sulfate,0,138.83
y_true_train,Sulfate,0,157.5
y_true_train,Sulfate,0,160.47
y_true_train,Sulfate,0,161.24
y_true_train,Sulfate,0,219.07
y_true_train,Sulfate,0,206.6
y_true_train,Sulfate,0,174.1
y_true_train,Sulfate,0,164.78
y_true_train,Sulfate,0,169.48
y_true_train,Sulfate,0,238.21
y_true_train,Sulfate,0,220.32
y_true_test,Sulfate,0,237.64
y_true_test,Sulfate,0,191.44
y_true_test,Sulfate,0,109.35
y_true_test,Sulfate,0,198.96
y_true_test,Sulfate,0,215.7
y_true_test,Sulfate,0,127.21
y_true_test,Sulfate,0,247.13
y_true_test,Sulfate,0,181.5
y_true_test,Sulfate,0,186.47
y_true_test,Sulfate,0,180.48
y_true_test,Sulfate,0,150.4
y_true_test,Sulfate,0,231.92
y_true_test,Sulfate,0,180.99
y_true_test,Sulfate,0,177.93
y_true_test,Sulfate,0,155.31
test_ind,Sulfate,0,30.0
test_ind,Sulfate,0,10.0
test_ind,Sulfate,0,4.0
test_ind,Sulfate,0,12.0
test_ind,Sulfate,0,41.0
test_ind,Sulfate,0,5.0
test_ind,Sulfate,0,45.0
test_ind,Sulfate,0,20.0
test_ind,Sulfate,0,51.0
test_ind,Sulfate,0,11.0
test_ind,Sulfate,0,8.0
test_ind,Sulfate,0,25.0
test_ind,Sulfate,0,15.0
test_ind,Sulfate,0,13.0
test_ind,Sulfate,0,14.0
train_ind,Sulfate,0,56.0
train_ind,Sulfate,0,32.0
train_ind,Sulfate,0,23.0
train_ind,Sulfate,0,19.0
train_ind,Sulfate,0,16.0
train_ind,Sulfate,0,40.0
train_ind,Sulfate,0,48.0
train_ind,Sulfate,0,49.0
train_ind,Sulfate,0,37.0
train_ind,Sulfate,0,43.0
train_ind,Sulfate,0,28.0
train_ind,Sulfate,0,24.0
train_ind,Sulfate,0,22.0
train_ind,Sulfate,0,50.0
train_ind,Sulfate,0,26.0
train_ind,Sulfate,0,2.0
train_ind,Sulfate,0,7.0
train_ind,Sulfate,0,1.0
train_ind,Sulfate,0,9.0
train_ind,Sulfate,0,34.0
train_ind,Sulfate,0,29.0
train_ind,Sulfate,0,42.0
train_ind,Sulfate,0,54.0
train_ind,Sulfate,0,33.0
train_ind,Sulfate,0,18.0
train_ind,Sulfate,0,17.0
train_ind,Sulfate,0,46.0
train_ind,Sulfate,0,31.0
train_ind,Sulfate,0,55.0
train_ind,Sulfate,0,38.0
train_ind,Sulfate,0,36.0
train_ind,Sulfate,0,27.0
train_ind,Sulfate,0,35.0
train_ind,Sulfate,0,21.0
train_ind,Sulfate,0,6.0
test_rsq,Sulfate,0,0.2860077480624583
train_rsq,Sulfate,0,0.9999956003325646
test_rmse,Sulfate,0,31.806284919070528
train_rmse,Sulfate,0,0.06759033674498285
test_mape,Sulfate,0,14.096541672194643
train_mape,Sulfate,0,0.02741883306381472
max_depth,Sulfate,0,3.0
learning_rate,Sulfate,0,0.12360308579976831
n_comp,Sulfate,0,25.0
y_hat_test,Sulfate,1,195.06773376464844
y_hat_test,Sulfate,1,190.3844451904297
y_hat_test,Sulfate,1,167.21176147460938
y_hat_test,Sulfate,1,216.9551239013672
y_hat_test,Sulfate,1,179.90469360351562
y_hat_test,Sulfate,1,171.79722595214844
y_hat_test,Sulfate,1,140.08395385742188
y_hat_test,Sulfate,1,182.04638671875
y_hat_test,Sulfate,1,165.22760009765625
y_hat_test,Sulfate,1,190.0818328857422
y_hat_test,Sulfate,1,206.79808044433594
y_hat_test,Sulfate,1,171.11050415039062
y_hat_test,Sulfate,1,183.16146850585938
y_hat_test,Sulfate,1,203.4343719482422
y_hat_test,Sulfate,1,199.9334716796875
y_hat_train,Sulfate,1,231.90106201171875
y_hat_train,Sulfate,1,180.9716796875
y_hat_train,Sulfate,1,164.6101531982422
y_hat_train,Sulfate,1,173.57455444335938
y_hat_train,Sulfate,1,181.4480743408203
y_hat_train,Sulfate,1,181.576171875
y_hat_train,Sulfate,1,257.6710510253906
y_hat_train,Sulfate,1,225.8973388671875
y_hat_train,Sulfate,1,237.58482360839844
y_hat_train,Sulfate,1,171.43663024902344
y_hat_train,Sulfate,1,206.56581115722656
y_hat_train,Sulfate,1,109.33524322509766
y_hat_train,Sulfate,1,174.14060974121094
y_hat_train,Sulfate,1,183.7685089111328
y_hat_train,Sulfate,1,219.06739807128906
y_hat_train,Sulfate,1,161.25796508789062
y_hat_train,Sulfate,1,139.35118103027344
